Title,Date,Category,Description
Ấn Độ và Trung Quốc nối lại đường bay thẳng sau 5 năm,2025-10-03 23:44:00,Thế giới,"Ấn Độ và Trung Quốc sẽ nối lại các chuyến bay thẳng giữa hai nước vào cuối tháng này, sau 5 năm dừng vì Covid-19 và căng thẳng quan hệ."
Ông Trump ấn định hạn chót với Hamas,2025-10-03 23:45:00,Thế giới,"Tổng thống Mỹ yêu cầu Hamas chấp nhận kế hoạch hòa bình ở Gaza muộn nhất vào tối 5/10, nếu không sẽ đối mặt ""địa ngục""."
"Lao động sang Đức lái tàu điện, xe buýt nhận lương 100 triệu đồng",2025-10-04 00:00:00,Thời sự,"Người lao động Việt Nam sang Đức học nghề lái tàu điện, xe buýt trong 2,5 năm, sau đó làm việc tại TP Leipzig với mức lương 3.000-3.500 euro mỗi tháng (92-108 triệu đồng)."
Như Quỳnh sợ đi lùi trong âm nhạc,2025-10-04 00:11:00,Giải trí,"Ca sĩ Như Quỳnh nói tổ chức show ""Hương sắc giai nhân"" vì muốn tạo sân chơi giao lưu với các ca sĩ trẻ, nỗ lực làm mới bản thân."
Chính quyền Trump đóng băng 18 tỷ USD vốn hạ tầng cho New York,2025-10-04 00:12:00,Thế giới,"Chính quyền Trump thông báo đóng băng 18 tỷ USD ngân sách liên bang cho hai dự án hạ tầng của New York, vào thời điểm chính phủ đang đóng cửa."
Nổ nhà máy lọc dầu 'như bom nguyên tử' ở California,2025-10-04 00:42:00,Thế giới,"Mỹ Hỏa hoạn kèm nổ lớn tại nhà máy lọc dầu Chevron El Segundo, California tạo khói dày đặc, khiến dân cư lân cận phải trú ẩn trong ba giờ."
Thị trường xe điện Mỹ ra sao khi chính quyền ông Trump hủy ưu đãi?,2025-10-04 05:00:00,Kinh doanh,"CEO Ford, Nissan dự đoán doanh số xe điện lao dốc ngay khi chấm dứt ưu đãi, một số hãng khác tin rằng đây chỉ là câu chuyện ngắn hạn của thị trường."
Hình hài đường ven biển hơn 5.000 tỷ đồng ở Quảng Trị,2025-10-04 05:00:00,Thời sự,"Đường ven biển dài 134 km, vốn đầu tư hơn 5.230 tỷ đồng ở Quảng Trị đang dần thành hình, kỳ vọng tạo động lực phát triển kinh tế biển và kết nối hạ tầng khu vực."
Hai cầu dây văng lớn nhất cao tốc Bến Lức sau 10 năm thi công,2025-10-04 06:00:00,Thời sự,"TP HCM Cùng khởi công 2015, cầu Bình Khánh đã xong nhưng cầu Phước khánh còn dang dở khiến cao tốc Bến Lức chưa thể thông xe toàn tuyến."
Phố Wall 'ngồi chơi' vì chính phủ Mỹ ngừng công bố dữ liệu kinh tế,2025-10-04 06:15:00,Kinh doanh,"Steve Sosnick, chuyên gia tài chính Phố Wall, tính chuyện ngủ nướng hôm nay, bởi chính phủ Mỹ đóng cửa, không công bố báo cáo việc làm như mọi tháng."
"Tàu chiến Nga bị tố bật radar, chĩa vũ khí vào lực lượng Đan Mạch",2025-10-04 06:46:00,Thế giới,"Đan Mạch cáo buộc tàu chiến Nga nhiều lần khiêu khích lực lượng nước này bằng cách bật radar, chĩa vũ khí và áp sát gây nguy cơ va chạm."
"Bão Matmo mạnh lên cấp 11, đêm mai ảnh hưởng Bắc Bộ",2025-10-04 06:59:00,Thời sự,"12 tiếng sau khi vào Biển Đông, bão Matmo tăng thêm một cấp, dự kiến từ đêm mai bắt đầu gây mưa cho Bắc Bộ, Thanh Hóa và Nghệ An."
"Hồng Đà Lạt rẻ hơn hàng nhập, áp đảo chợ Việt",2025-10-04 07:00:00,Kinh doanh,"Hồng Đà Lạt vào vụ, giá rẻ hơn hàng nhập, phủ kín chợ và cửa hàng TP HCM, trở thành lựa chọn áp đảo của người tiêu dùng."
"Mỹ tiếp tục tập kích 'xuồng chở ma túy' từ Venezuela, 4 người chết",2025-10-04 07:04:00,Thế giới,"Lầu Năm Góc tuyên bố đã không kích thêm một xuồng nghi buôn lậu ma túy ngoài khơi Venezuela, khiến 4 người thiệt mạng."
Khối ngoại bán ròng hơn 100.000 tỷ trên thị trường chứng khoán,2025-10-04 07:31:00,Kinh doanh,"Trước thềm nâng hạng thị trường, khối ngoại bán ròng khoảng 107.000 tỷ đồng, tương đương 3,9 tỷ USD, tại Việt Nam, sau 9 tháng, vượt cả năm 2024."
Ông Trump: Hamas đã sẵn sàng cho hòa bình,2025-10-04 07:31:00,Thế giới,"Tổng thống Trump bày tỏ tin tưởng Hamas đã sẵn sàng cho hòa bình lâu dài, đồng thời yêu cầu Israel ngừng ném bom Dải Gaza."
"Người dân các tỉnh bão, lũ được tiêm vaccine uốn ván miễn phí",2025-10-04 08:00:00,Sức khỏe,"Chương trình tiêm vaccine uốn ván miễn phí của VNVC triển khai tại các tỉnh Tuyên Quang, Hà Tĩnh, Nghệ An, Thanh Hóa và Lào Cai, từ ngày 3/10."
Chủ tịch xã bị ôtô tông tử vong khi phân luồng giao thông,2025-10-04 08:26:00,Thời sự,"Đăk Lăk Ông Lê Phước Toàn, Chủ tịch xã Dray Bhăng, 44 tuổi, bị ôtô tông tử vong khi đang điều tiết giao thông đoạn quốc lộ 27 bị ngập sâu."
Tòa Tối cao mở đường cho ông Trump trục xuất 350.000 người Venezuela,2025-10-04 08:29:00,Thế giới,Tòa Tối cao Mỹ phán quyết chính quyền ông Trump có thể tước quy chế bảo vệ đặc biệt vốn giúp 350.000 người nhập cư Venezuela tránh bị trục xuất.
Mang Trung thu đến với bệnh nhi tại Điện Biên,2025-10-04 08:48:00,Thời sự,Hơn 100 bệnh nhi đang điều trị tại Bệnh viện Đa khoa tỉnh Điện Biên vui Trung thu do Quỹ Hy Vọng phối hợp cùng GE HealthCare Việt Nam tổ chức chiều 2/10.
Những cổ vật trăm tuổi dưới lòng sông Sài Gòn,2025-10-04 09:15:00,Giải trí,Thuyền độc mộc thế kỷ 13 và nhiều cổ vật gốm sứ trục vớt ở sông Sài Gòn được trưng bày trong triển lãm tại bảo tàng TP HCM.
Những cổ vật trăm tuổi dưới lòng sông Sài Gòn,2025-10-04 09:15:00,Giải trí,Thuyền độc mộc thế kỷ 13 và nhiều cổ vật gốm sứ trục vớt ở sông Sài Gòn được trưng bày trong triển lãm tại bảo tàng TP HCM.
Cảnh sát Anh vô tình bắn chết nạn nhân trong vụ giáo đường Do Thái bị tấn công,2025-10-04 09:30:00,Thế giới,"Cảnh sát nổ súng, vô tình khiến một người thiệt mạng và một người bị thương trong vụ giáo đường Do Thái ở thành phố Manchester bị tấn công."
Tranh cãi nội bộ Mỹ khi ông Trump ra lệnh không kích tội phạm ma túy,2025-10-04 09:53:00,Thế giới,"Việc quân đội Mỹ không kích ""tội phạm ma túy Venezuela"" làm dấy lên tranh cãi về thẩm quyền của Tổng thống Trump và cơ sở pháp lý để Washington hành động."
Thanh Sơn nỗ lực bứt phá,2025-10-04 09:55:00,Giải trí,Diễn viên Thanh Sơn lần đầu đóng phim hành động sau hơn 10 năm làm nghề với những vai được mệnh danh ''soái ca''.
Ôtô chở 30 người cháy rụi trên cao tốc Nha Trang - Cam Lâm,2025-10-04 10:20:00,Thời sự,"Khánh Hòa Xe khách chở 30 người đang chạy trên cao tốc Nha Trang - Cam Lâm bất ngờ bốc cháy, toàn bộ hành khách thoát nạn, sáng 4/10."
Song Hye Kyo gây sốt với tạo hình 'công chúa Disney',2025-10-04 10:24:00,Giải trí,"Song Hye Kyo được khen như công chúa bước ra từ truyện cổ tích khi lần đầu đóng vai khách mời trong phim ""Thần đèn ơi, ước đi""."
Mỹ có thể phát hành đồng xu Trump 1 USD,2025-10-04 10:40:00,Thế giới,"Bộ Tài chính Mỹ đang xem xét phát hành đồng xu mệnh giá 1 USD in hình Tổng thống Donald Trump, nhân dịp kỷ niệm 250 năm quốc khánh."
Cuộc đua mở ra khả năng Nhật Bản có nữ thủ tướng đầu tiên,2025-10-04 10:49:00,Thế giới,"Đảng LDP cầm quyền hôm nay sẽ bầu lãnh đạo mới, một trong số ứng viên hàng đầu là cựu nữ bộ trưởng An ninh Kinh tế Sanae Takaichi, 64 tuổi."
'Cần có nguyên tắc chung tính thời gian nghỉ Tết',2025-10-04 10:51:00,Thời sự,"Các chuyên gia đề xuất có nguyên tắc cố định về lịch nghỉ Tết, để người dân sớm mua vé, doanh nghiệp chủ động kế hoạch, thay vì mỗi năm lại trình xin ý kiến Thủ tướng."
Hà Nội khởi công xây hầm chui tại nút giao Cổ Linh,2025-10-04 11:13:00,Thời sự,"Hầm chui tại nút giao Cổ Linh, phường Long Biên, dài khoảng 600 m (hầm kín dài 100 m), rộng hơn 27 m với 6 làn xe, dự kiến hoàn thành năm 2027."
Xe cứu thương biến dạng sau tai nạn trên cao tốc Trung Lương,2025-10-04 11:20:00,Thời sự,"Tây Ninh Xe cứu thương sau va chạm với ôtô tải trên cao tốc TPHCM - Trung Lương bị dúm dó, biến dạng phần đầu, giao thông ùn ứ nhiều km, sáng 4/10."
Quốc gia giàu nhất châu Âu có tân Đại công tước,2025-10-04 11:45:00,Thế giới,Đại Công tước Guillaume đăng quang quân chủ Luxembourg trong buổi lễ có sự tham dự của các thành viên hoàng gia và nguyên thủ châu Âu.
"Cán bộ, công chức không đáp ứng nhiệm vụ sẽ bị cho nghỉ",2025-10-04 11:53:00,Thời sự,"Chính phủ yêu cầu địa phương rà soát, đánh giá cán bộ, công chức cấp xã để cho nghỉ theo chế độ với những người không đáp ứng yêu cầu công việc."
Nhà Becks tỏa sức hút trên đường phố Paris,2025-10-04 12:00:00,Giải trí,"Harper diện đầm quây ngực, sánh bước bên bố David Beckham và các anh trai khi tới Paris Fashion Week."
Nhà Becks tỏa sức hút trên đường phố Paris,2025-10-04 12:00:00,Giải trí,"Harper diện đầm quây ngực, sánh bước bên bố David Beckham và các anh trai khi tới Paris Fashion Week."
Ukraine cáo buộc Nga ra lệnh ám sát cựu chủ tịch quốc hội,2025-10-04 12:06:00,Thế giới,Kiev nói thu được bằng chứng cho thấy nghi phạm sát hại cựu chủ tịch quốc hội Ukraine là điệp viên Nga và được Moskva giao nhiệm vụ ám sát.
Tài tử Hong Kong làm bảo vệ sau scandal ngoại tình,2025-10-04 13:00:00,Giải trí,"Diễn viên, Hoa vương Hong Kong Lê Chấn Diệp mưu sinh bằng nghề bảo vệ do mất việc ở làng giải trí vì scandal ngoại tình."
Mỹ chỉ trích Tổng thống Colombia tại Hội đồng Bảo an,2025-10-04 13:01:00,Thế giới,"Mỹ cáo buộc Tổng thống Colombia áp dụng ""chính sách vô trách nhiệm"", có thể phá hỏng khả năng gia hạn nỗ lực gìn giữ hòa bình ở nước này."
"Cháy lớn tại cao ốc đang xây, hàng trăm công nhân sơ tán",2025-10-04 13:20:00,Thời sự,"Đà Nẵng Sáng 4/10, công trình cao ốc Nguyễn Kim xảy ra hỏa hoạn khiến hàng trăm công nhân tháo chạy, 7 xe cứu hỏa được điều đến dập lửa."
"Bờ biển Sầm Sơn ngổn ngang đất cát, rác thải sau bão",2025-10-04 13:43:00,Thời sự,"Thanh Hóa Bão Bualoi đổ bộ đúng lúc triều cường khiến hàng nghìn m3 cát và các loại rác thải tràn lên đường phố Sầm Sơn, nhiều quầy bar, lều lán, vỉa hè hư hỏng nặng."
Quân đội Israel 'nhận lệnh giảm cường độ tác chiến' ở Dải Gaza,2025-10-04 13:54:00,Thế giới,"Quân đội Israel dường như đã được lệnh đình chỉ tấn công Gaza City, sẵn sàng thực thi thỏa thuận hòa bình do ông Trump đề xuất."
AEON xây trung tâm thương mại đầu tiên ở vùng Đồng bằng sông Cửu Long,2025-10-04 14:49:00,Kinh doanh,Tây Ninh Aeon Tân An có tổng vốn đầu tư 1.076 tỷ đồng là trung tâm thương mại đầu tiên tại Đồng bằng sông Cửu Long và thứ 8 tại Việt Nam.
AEON xây trung tâm thương mại đầu tiên ở vùng Đồng bằng sông Cửu Long,2025-10-04 14:49:00,Kinh doanh,Tây Ninh Aeon Tân An có tổng vốn đầu tư 1.076 tỷ đồng là trung tâm thương mại đầu tiên tại Đồng bằng sông Cửu Long và thứ 8 tại Việt Nam.
Nhật Bản sắp có nữ thủ tướng đầu tiên,2025-10-04 14:55:00,Thế giới,"Đảng cầm quyền LDP chọn Sanae Takaichi làm lãnh đạo mới, mở đường cho bà trở thành nữ thủ tướng đầu tiên của Nhật Bản."
Vì sao chứng khoán Mỹ liên tiếp lập kỷ lục dù chính phủ đóng cửa,2025-10-04 14:56:00,Kinh doanh,Hai chỉ số Dow Jones và S&P 500 đã lập 3 đỉnh trong 3 ngày đầu tiên chính phủ Mỹ đóng cửa một phần.
Vì sao chứng khoán Mỹ liên tiếp lập kỷ lục dù chính phủ đóng cửa,2025-10-04 14:56:00,Kinh doanh,Hai chỉ số Dow Jones và S&P 500 đã lập 3 đỉnh trong 3 ngày đầu tiên chính phủ Mỹ đóng cửa một phần.
Long Châu được vinh danh 'Top 10 thương hiệu tăng trưởng ấn tượng',2025-10-04 15:00:00,Kinh doanh,"Long Châu vào ""Top 10 thương hiệu tăng trưởng ấn tượng"" nhờ mở rộng quy mô, đổi mới sáng tạo, nâng cao chất lượng dịch vụ, đồng hành sức khỏe người Việt."
Emma Watson sau 7 năm rời màn ảnh,2025-10-04 15:00:00,Giải trí,"""Phù thủy Hermione"" Emma Watson nhớ nghề diễn, muốn thử sức công việc hậu trường điện ảnh trong thời gian ngừng đóng phim."
Bamboo Airways tuyển thêm 500 tiếp viên hàng không,2025-10-04 15:15:00,Kinh doanh,Bamboo Airways thông báo tuyển thêm tiếp viên và lên kế hoạch bổ sung số lượng tàu bay nhằm chuẩn bị cho chiến lược phát triển 2026-2030.
Mỹ sa thải quan chức hải quân hàng đầu,2025-10-04 15:20:00,Thế giới,"Chánh văn phòng Hải quân Mỹ bị cách chức, ba ngày sau thông điệp ""nghe lời hoặc rời đi"" được chính quyền Trump đưa ra với hàng trăm tướng lĩnh."
Sạp bánh trung thu truyền thống bên đường hết thời hoàng kim,2025-10-04 15:30:00,Kinh doanh,"Tết Trung thu cận kề, nhiều sạp bánh TP HCM vẫn vắng khách, doanh số giảm 30-40% so với năm ngoái, dù đưa ra nhiều khuyến mãi."
Sạp bánh trung thu truyền thống bên đường hết thời hoàng kim,2025-10-04 15:30:00,Kinh doanh,"Tết Trung thu cận kề, nhiều sạp bánh TP HCM vẫn vắng khách, doanh số giảm 30-40% so với năm ngoái, dù đưa ra nhiều khuyến mãi."
"Trung Quốc phát cảnh báo cam, hủy loạt chuyến bay trước bão Matmo",2025-10-04 15:38:00,Thế giới,"Trung Quốc ban hành cảnh báo màu cam, mức thứ hai trong thang 4 cấp, và hủy các chuyến bay ở đảo Hải Nam trước khi bão Matmo đổ bộ."
"Trung Quốc phát cảnh báo cam, hủy loạt chuyến bay trước bão Matmo",2025-10-04 15:38:00,Thế giới,"Trung Quốc ban hành cảnh báo màu cam, mức thứ hai trong thang 4 cấp, và hủy các chuyến bay ở đảo Hải Nam trước khi bão Matmo đổ bộ."
Giải cứu hai công nhân bị kính cường lực đè bất tỉnh,2025-10-04 15:41:00,Thời sự,"Tây Ninh Hai công nhân đang bốc dỡ hàng từ xe tải bất ngờ bị hàng chục tấm kính cường lực lớn rơi xuống đè trúng, sáng 4/10."
Lê Dương Bảo Lâm: 'Tôi không đùa lố trong game show',2025-10-04 16:25:00,Giải trí,"Lê Dương Bảo Lâm nói cố gắng mang tiếng cười để tạo màu sắc cho show, không đùa quá trớn khi tham gia ""Chiến sĩ quả cảm""."
Lê Dương Bảo Lâm: 'Tôi không đùa lố trong game show',2025-10-04 16:25:00,Giải trí,"Lê Dương Bảo Lâm nói cố gắng mang tiếng cười để tạo màu sắc cho show, không đùa quá trớn khi tham gia ""Chiến sĩ quả cảm""."
Fan Việt chào đón ngôi sao 'Running Man' Lee Kwang Soo,2025-10-04 16:30:00,Giải trí,"TP HCM Hàng trăm khán giả chào đón Lee Kwang Soo - ngôi sao ""Running Man"" - khi tài tử đến Việt Nam ra mắt phim ""Tay anh giữ một vì sao""."
Fan Việt chào đón ngôi sao 'Running Man' Lee Kwang Soo,2025-10-04 16:30:00,Giải trí,"TP HCM Hàng trăm khán giả chào đón Lee Kwang Soo - ngôi sao ""Running Man"" - khi tài tử đến Việt Nam ra mắt phim ""Tay anh giữ một vì sao""."
Vì sao năm nay bão lên phía bắc nhiều?,2025-10-04 16:48:00,Thời sự,"Tính cả bão Matmo, 6 trên 10 cơn bão từ đầu năm đến nay đã đi lên phía bắc, nguyên nhân chính là sự chi phối của áp cao cận nhiệt đới và không khí lạnh."
