Title,Date,Category,Description,Url
"Học sinh mang súng đến lớp, dọa 'bắn cả trường'",2025-09-19 13:59:00,Thế giới,"Mỹ Một học sinh 16 tuổi ở New York bị bắt sau khi mang khẩu súng ngắn đã nạp đạn đến lớp và tuyên bố ""muốn bắn cả trường"".",https://vnexpress.net/hoc-sinh-mang-sung-den-lop-doa-ban-ca-truong-4941082.html
Anh thu được gì từ chuyến thăm của ông Trump?,2025-09-19 19:00:00,Thế giới,"Anh đã dành cho Tổng thống Trump sự đón tiếp chưa từng có tiền lệ, nhưng những gì họ nhận về trong lĩnh vực kinh tế, ngoại giao dường như chưa tương xứng.",https://vnexpress.net/anh-thu-duoc-gi-tu-chuyen-tham-cua-ong-trump-4941131.html
Mẫu trực thăng được Mỹ tin dùng làm chuyên cơ suốt 50 năm,2025-09-20 05:00:00,Thế giới,"Trực thăng VH-3D được sử dụng làm chuyên cơ cho tổng thống Mỹ trong suốt hơn 50 năm, do tính an toàn và độ tin cậy cao.",https://vnexpress.net/mau-truc-thang-duoc-my-tin-dung-lam-chuyen-co-suot-50-nam-4941106.html
UAV tàng hình 'lớn thứ nhì Trung Quốc' lộ diện trên ảnh vệ tinh,2025-09-19 13:39:00,Thế giới,"Ảnh vệ tinh thương mại chụp căn cứ thử nghiệm tại Tân Cương cho thấy UAV tàng hình mới, được đánh giá là lớn thứ hai của Trung Quốc.",https://vnexpress.net/uav-tang-hinh-lon-thu-nhi-trung-quoc-lo-dien-tren-anh-ve-tinh-4941033.html
Việt Nam - Malaysia hướng tới mục tiêu kim ngạch thương mại 18 tỷ USD,2025-09-19 18:54:00,Thế giới,"Chủ tịch Quốc hội Trần Thanh Mẫn hội đàm với Chủ tịch Hạ viện và Thượng viện Malaysia, thống nhất tạo thuận lợi cho hợp tác thương mại để đạt mục tiêu kim ngạch 18 tỷ USD.",https://vnexpress.net/viet-nam-malaysia-huong-toi-muc-tieu-kim-ngach-thuong-mai-18-ty-usd-4941256.html
Thái Lan điều 10 xe vòi rồng đến biên giới Campuchia,2025-09-19 15:05:00,Thế giới,"Cảnh sát Thái Lan đưa 10 xe đặc chủng gắn vòi rồng đến tỉnh Sa Kaeo, sẵn sàng đối phó các cuộc biểu tình của người Campuchia ở biên giới.",https://vnexpress.net/thai-lan-dieu-10-xe-voi-rong-den-bien-gioi-campuchia-4941139.html
Ông Trump: Các đài truyền hình chống lại tôi nên bị tước giấy phép,2025-09-19 12:00:00,Thế giới,Tổng thống Trump ca ngợi việc talk show của Jimmy Kimmel bị đình chỉ và cho rằng cần tước giấy phép các kênh truyền hình đưa tin tiêu cực về chính quyền của ông.,https://vnexpress.net/ong-trump-cac-dai-truyen-hinh-chong-lai-toi-nen-bi-tuoc-giay-phep-4940961.html
Cuộc phục kích của kẻ rình rập khiến 3 cảnh sát Mỹ thiệt mạng,2025-09-19 11:31:00,Thế giới,"Dù đã thực hiện các biện pháp phòng ngừa, các sĩ quan tại hạt York vẫn không thể lường được việc họ bị phục kích khi truy bắt kẻ rình rập bạn gái cũ.",https://vnexpress.net/cuoc-phuc-kich-cua-ke-rinh-rap-khien-3-canh-sat-my-thiet-mang-4940905.html
Bà Harris kể nỗi thất vọng về phó tướng khi tranh cử tổng thống,2025-09-19 11:06:00,Thế giới,Bà Harris kể rằng đã vô cùng thất vọng khi phó tướng Tim Walz rơi vào bẫy của ông JD Vance trong cuộc tranh luận phó tổng thống năm ngoái.,https://vnexpress.net/ba-harris-ke-noi-that-vong-ve-pho-tuong-khi-tranh-cu-tong-thong-4940937.html
Nga nói ông Trump thất vọng vì xung đột Ukraine là 'điều dễ hiểu',2025-09-20 10:29:00,Thế giới,Điện Kremlin cho rằng Tổng thống Trump rất chú tâm giải quyết xung đột Ukraine nên mới bày tỏ thất vọng vì chưa thể chấm dứt chiến sự.,https://vnexpress.net/nga-noi-ong-trump-that-vong-vi-xung-dot-ukraine-la-dieu-de-hieu-4941354.html
Rơi trực thăng Black Hawk chở 4 lính đặc nhiệm Mỹ,2025-09-19 09:56:00,Thế giới,"Trực thăng MH-60 Black Hawk rơi trong lúc huấn luyện, gây ra đám cháy rừng và khiến 4 lính đặc nhiệm Mỹ trên khoang mất tích.",https://vnexpress.net/roi-truc-thang-black-hawk-cho-4-linh-dac-nhiem-my-4940962.html
Nỗi bất bình của người Philippines với các dự án chống lũ,2025-09-19 10:40:00,Thế giới,"Dư luận Philippines đang giận dữ khi hàng tỷ USD tiền đầu tư vào các dự án chống lũ bị tham nhũng, trong khi người dân khốn khổ vì ngập lụt.",https://vnexpress.net/noi-bat-binh-cua-nguoi-philippines-voi-cac-du-an-chong-lu-4940561.html
Mỹ tuyên bố hạ chỉ huy IS cấp cao tại Syria,2025-09-20 14:20:00,Thế giới,"Quân đội Mỹ thông báo hạ Omar Abdul Qader, chỉ huy cấp cao của IS phụ trách tấn công nước ngoài tại Syria.",https://vnexpress.net/my-tuyen-bo-ha-chi-huy-is-cap-cao-tai-syria-4941351.html
Nhật bắt ba người Việt với cáo buộc trộm 105 kg gạo,2025-09-19 15:39:00,Thế giới,Giới chức Nhật bắt ba công dân Việt Nam với cáo buộc trộm 105 kg gạo cùng nhiều mặt hàng khác từ hai siêu thị ở tỉnh Gunma.,https://vnexpress.net/nhat-bat-ba-nguoi-viet-voi-cao-buoc-trom-105-kg-gao-4941151.html
Ông Trump muốn tái kiểm soát căn cứ không quân tại Afghanistan,2025-09-19 09:49:00,Thế giới,"Tổng thống Donald Trump nói Mỹ đang tìm cách tái kiểm soát căn cứ không quân Bagram ở Afghanistan, sau chiến dịch rút quân năm 2021.",https://vnexpress.net/ong-trump-muon-tai-kiem-soat-can-cu-khong-quan-tai-afghanistan-4940906.html
Tổng thống Pháp sẽ cung cấp ảnh chứng minh vợ mình là phụ nữ,2025-09-19 09:01:00,Thế giới,"Tổng thống Pháp sẽ cung cấp ảnh bà Brigitte mang thai và nuôi con cho tòa án để chứng minh bà là phụ nữ, trong vụ kiện phỉ báng ở Mỹ.",https://vnexpress.net/tong-thong-phap-se-cung-cap-anh-chung-minh-vo-minh-la-phu-nu-4940928.html
Cựu thủ tướng Nepal lần đầu lên tiếng sau khi từ chức,2025-09-19 21:01:00,Thế giới,Cựu thủ tướng Nepal Oli kêu gọi điều tra tình trạng bạo lực xảy ra trong các cuộc biểu tình của Gen Z khiến 73 người chết.,https://vnexpress.net/cuu-thu-tuong-nepal-lan-dau-len-tieng-sau-khi-tu-chuc-4941252.html
Thượng viện Mỹ dùng 'biện pháp hạt nhân' duyệt đề cử nhân sự của ông Trump,2025-09-19 07:23:00,Thế giới,"Thượng viện Mỹ lần đầu bỏ phiếu theo khối, được đảng Cộng hòa gọi là ""biện pháp hạt nhân"", để duyệt đồng thời 48 đề cử nhân sự của ông Trump.",https://vnexpress.net/thuong-vien-my-dung-bien-phap-hat-nhan-duyet-de-cu-nhan-su-cua-ong-trump-4940886.html
Bà Melania và Vương phi Kate vui chơi cùng trẻ em,2025-09-19 09:41:00,Thế giới,"Anh Bà Melania và Vương phi Kate trò chuyện, vẽ tranh cùng các bé thuộc một nhóm hướng đạo sinh trong khuôn viên lâu đài Windsor.",https://vnexpress.net/ba-melania-va-vuong-phi-kate-vui-choi-cung-tre-em-4940911.html
Ông Trump: Xung đột Ukraine là nỗi thất vọng lớn nhất của tôi,2025-09-19 07:01:00,Thế giới,"Tổng thống Trump bày tỏ rất thất vọng vì chưa thể kết thúc chiến sự Ukraine, tiếp tục kêu gọi châu Âu ngừng mua dầu Nga để gây sức ép.",https://vnexpress.net/ong-trump-xung-dot-ukraine-la-noi-that-vong-lon-nhat-cua-toi-4940883.html
Ông Trump tiết lộ đã 'cấm cửa' Thị trưởng London trong chuyến thăm Anh,2025-09-19 14:41:00,Thế giới,"Tổng thống Mỹ đã yêu cầu Anh không để Thị trưởng London tới dự các sự kiện đón tiếp mình, sau khi ông Khan chỉ trích ông Trump ""gây chia rẽ"".",https://vnexpress.net/ong-trump-tiet-lo-da-cam-cua-thi-truong-london-trong-chuyen-tham-anh-4941091.html
"Ukraine chăng dây, làm ngập đường ống để ngăn lính Nga xâm nhập",2025-09-19 08:30:00,Thế giới,"Quân đội Ukraine đặt chướng ngại vật, làm ngập một số đường ống ngầm nhằm ngăn lính Nga dùng chúng để tập hậu.",https://vnexpress.net/ukraine-chang-day-lam-ngap-duong-ong-de-ngan-linh-nga-xam-nhap-4940683.html
Việt Nam sát cánh với AIPA để biến khát vọng ASEAN thành hiện thực,2025-09-18 23:18:00,Thế giới,"Chủ tịch Quốc hội Trần Thanh Mẫn phát biểu tại Phiên toàn thể AIPA-46, khẳng định Việt Nam sẽ tiếp tục sát cánh với AIPA để xây dựng tương lai cho ASEAN.",https://vnexpress.net/viet-nam-sat-canh-voi-aipa-de-bien-khat-vong-asean-thanh-hien-thuc-4940852.html
"Chuyên cơ gặp sự cố, ông Trump phải chuyển sang trực thăng dự bị",2025-09-19 08:59:00,Thế giới,"Trực thăng Marine One gặp trục trặc với hệ thống thủy lực trong hành trình ở Anh, phải hạ cánh để ông Trump chuyển sang phi cơ dự bị.",https://vnexpress.net/chuyen-co-gap-su-co-ong-trump-phai-chuyen-sang-truc-thang-du-bi-4940887.html
"Ông Zelensky thăm tỉnh Donetsk, tuyên bố Ukraine đang phản công",2025-09-19 06:29:00,Thế giới,"Tổng thống Zelensky thăm lực lượng Ukraine ở tỉnh Donetsk, tuyên bố Kiev đang phản công và đã tái kiểm soát 160 km2 lãnh thổ.",https://vnexpress.net/ong-zelensky-tham-tinh-donetsk-tuyen-bo-ukraine-dang-phan-cong-4940839.html
Nga trao trả 1.000 thi thể quân nhân cho Ukraine,2025-09-18 20:59:00,Thế giới,Ukraine thông báo đã tiếp nhận 1.000 thi thể quân nhân và bàn giao 24 tử sĩ cho Nga trong đợt trao trả mới nhất.,https://vnexpress.net/nga-trao-tra-1-000-thi-the-quan-nhan-cho-ukraine-4940824.html
Ông Thaksin được gia đình chuyển 470 USD tiền thăm nuôi,2025-09-19 16:37:00,Thế giới,Gia đình cựu thủ tướng Thái Lan Thaksin tới thăm ông tại nhà tù Klong Prem và chuyển cho ông khoảng 470 USD để chi tiêu trong lúc thụ án.,https://vnexpress.net/ong-thaksin-duoc-gia-dinh-chuyen-470-usd-tien-tham-nuoi-4941148.html
Nhà đầu tư tiền số dựng tượng vàng ông Trump cầm Bitcoin,2025-09-19 08:57:00,Thế giới,"Các nhà đầu tư tiền số Mỹ dựng tượng vàng ông Trump cao 3,6 m, trên tay cầm đồng bitcoin, bên ngoài Điện Capitol.",https://vnexpress.net/nha-dau-tu-tien-so-dung-tuong-vang-ong-trump-cam-bitcoin-4940918.html
Cỗ xe ngựa 174 năm tuổi được Vua Anh dùng để đón ông Trump,2025-09-18 19:00:00,Thế giới,"Irish State Coach, cỗ xe Vua Charles dùng để đón ông Trump, được chế tạo năm 1851 và là phương tiện được Hoàng gia Anh sử dụng trong các dịp trọng đại.",https://vnexpress.net/co-xe-ngua-174-nam-tuoi-duoc-vua-anh-dung-de-don-ong-trump-4940705.html
Trung Quốc ra mắt UAV chế tạo từ tiêm kích 'bản sao MiG-19',2025-09-18 13:38:00,Thế giới,"UAV chế tạo trên cơ sở hoán cải tiêm kích J-6, bản sao của dòng MiG-19, xuất hiện tại triển lãm hàng không ở thành phố Trường Xuân, Trung Quốc.",https://vnexpress.net/trung-quoc-ra-mat-uav-che-tao-tu-tiem-kich-ban-sao-mig-19-4940568.html
"Trung Quốc có thể đã xuất xưởng tiêm kích J-20 nhiều gấp 1,5 lần F-22 Mỹ",2025-09-18 22:26:00,Thế giới,"Ảnh mới công bố cho thấy Trung Quốc có thể đã sản xuất ít nhất 300 tiêm kích J-20, nhiều gấp rưỡi tổng số phi cơ F-22 Mỹ chế tạo.",https://vnexpress.net/trung-quoc-co-the-da-xuat-xuong-tiem-kich-j-20-nhieu-gap-1-5-lan-f-22-my-4940601.html
Thẩm phán Mỹ ra lệnh trục xuất thủ lĩnh phong trào biểu tình ủng hộ Palestine,2025-09-18 14:33:00,Thế giới,"Thẩm phán bang Louisiana ra lệnh trục xuất thủ lĩnh phong trào biểu tình ủng hộ Palestine, Mahmoud Khalil, do ""cố tình khai man"" trong đơn xin cấp thẻ xanh.",https://vnexpress.net/tham-phan-my-ra-lenh-truc-xuat-thu-linh-phong-trao-bieu-tinh-ung-ho-palestine-4940556.html
Ông Trump khen Vương phi Kate 'xinh đẹp',2025-09-18 16:10:00,Thế giới,Tổng thống Mỹ khiến các nhà quan sát ngạc nhiên khi thẳng thắn khen ngợi vẻ đẹp của Vương phi Kate trong lễ đón chính thức.,https://vnexpress.net/ong-trump-khen-vuong-phi-kate-xinh-dep-4940613.html
Quan chức Mỹ mất ghế vì biến đường ven biển thành công viên,2025-09-19 01:00:00,Thế giới,"Joel Engardio đã thúc đẩy việc đóng cửa tuyến đường ven biển ở khu Sunset, San Francisco, nhưng làm cử tri tức giận và khiến ông mất ghế.",https://vnexpress.net/quan-chuc-my-mat-ghe-vi-bien-duong-ven-bien-thanh-cong-vien-4940562.html
"Việt Nam - Malaysia nhất trí đẩy mạnh hợp tác năng lượng, khoa học công nghệ",2025-09-18 18:45:00,Thế giới,"Chủ tịch Quốc hội Trần Thanh Mẫn hội kiến Thủ tướng Malaysia Anwar Ibrahim, hai bên nhất trí đẩy mạnh hợp tác trong nhiều lĩnh vực.",https://vnexpress.net/viet-nam-malaysia-nhat-tri-day-manh-hop-tac-nang-luong-khoa-hoc-cong-nghe-4940795.html
Nga chặn 'điệp viên của Ukraine' ám sát lãnh đạo tập đoàn quốc phòng,2025-09-18 16:32:00,Thế giới,An ninh Nga tuyên bố phá âm mưu ám sát của tình báo Ukraine nhắm vào lãnh đạo một tập đoàn quốc phòng nước này.,https://vnexpress.net/nga-chan-diep-vien-cua-ukraine-am-sat-lanh-dao-tap-doan-quoc-phong-4940739.html
"Taliban cắt Internet cáp quang để ngăn hành vi 'vô đạo, bất lương'",2025-09-19 13:41:00,Thế giới,"Taliban áp lệnh chặn Internet cáp quang để ngăn các hoạt động ""vô đạo đức"", sau khi bày tỏ lo ngại về nội dung khiêu dâm, tán tỉnh nam - nữ trên mạng.",https://vnexpress.net/taliban-cat-internet-cap-quang-de-ngan-hanh-vi-vo-dao-bat-luong-4941004.html
Trang phục 'biết nói' của hoàng gia Anh và vợ chồng ông Trump,2025-09-18 11:24:00,Thế giới,Từ chiếc mũ rộng vành của bà Melania đến vương miện của Vương phi Kate đều thể hiện sự tôn vinh khách mời và chủ nhà.,https://vnexpress.net/trang-phuc-biet-noi-cua-hoang-gia-anh-va-vo-chong-ong-trump-4940493.html
Tiêm kích Nhật lần đầu triển khai đến châu Âu trong hơn 70 năm,2025-09-18 19:32:00,Thế giới,"4 tiêm kích Nhật Bản đáp xuống căn cứ tại châu Âu và Canada, đánh dấu lần đầu triển khai tại khu vực kể từ năm 1954.",https://vnexpress.net/tiem-kich-nhat-lan-dau-trien-khai-den-chau-au-trong-hon-70-nam-4940774.html
"Venezuela điều hàng chục tàu, máy bay diễn tập ở đảo tiền tiêu",2025-09-18 10:41:00,Thế giới,"Venezuela tổ chức diễn tập với sự tham gia của hơn 30 tàu hải quân và máy bay, cùng nhiều UAV và hệ thống tác chiến điện tử.",https://vnexpress.net/venezuela-dieu-hang-chuc-tau-may-bay-dien-tap-o-dao-tien-tieu-4940510.html
Thái Lan bác thông tin ông Thaksin mở 'tiệc pizza' trong tù,2025-09-18 10:01:00,Thế giới,"Cục Cải huấn Thái Lan phủ nhận thông tin cựu thủ tướng Thaksin mua pizza cho 6.500 giám thị và tù nhân để ""mở tiệc"" tại nơi ông đang thụ án ở Bangkok.",https://vnexpress.net/thai-lan-bac-thong-tin-ong-thaksin-mo-tiec-pizza-trong-tu-4940494.html
Trò đạp cửa quậy nhà dân ở quận Cam gây lo ngại,2025-09-18 09:28:00,Thế giới,"Mỹ Nhiều thanh thiếu niên gần đây quậy phá bằng cách đạp cửa nhà dân ở quận Cam, bang California vào ban đêm, gây lo ngại về nguy cơ bị nhầm là cướp.",https://vnexpress.net/tro-dap-cua-quay-nha-dan-o-quan-cam-gay-lo-ngai-4940466.html
Tình cảnh khiến dân Gaza City 'chạy đâu cũng chết' giữa mưa bom Israel,2025-09-18 11:00:00,Thế giới,"Dù liên tục hứng chịu các đòn không kích dữ dội của Israel, hàng trăm nghìn người từ chối sơ tán khỏi Gaza City vì không biết phải đi đâu và ""chạy đâu cũng chết"".",https://vnexpress.net/tinh-canh-khien-dan-gaza-city-chay-dau-cung-chet-giua-mua-bom-israel-4940443.html
"Ukraine sắp nhận tên lửa Patriot, HIMARS mua bằng tiền châu Âu",2025-09-18 11:08:00,Thế giới,Tổng thống Zelensky cho biết tên lửa cho Patriot và HIMARS sẽ nằm trong hai đợt viện trợ đầu tiên cho Ukraine thông qua cơ chế PURL của NATO.,https://vnexpress.net/ukraine-sap-nhan-ten-lua-patriot-himars-mua-bang-tien-chau-au-4940464.html
Phi công liên tiếp bị nhắc bay tránh xa Không lực Một,2025-09-18 07:22:00,Thế giới,Mỹ Phi công hãng hàng không Spirit Airlines khi bay qua bang New York liên tiếp nhận được yêu cầu đổi hướng và giữ khoảng cách an toàn với Không lực Một.,https://vnexpress.net/phi-cong-lien-tiep-bi-nhac-bay-tranh-xa-khong-luc-mot-4940430.html
